gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
228893732	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	29715 Fort Mill	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.024494	-80.9629							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS48834142				CC0_1_0					2025-11-17T16:46:13.277Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228894010	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Aransas National Wildlife Refuge	Texas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	28.154467	-96.884136							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS48900069				CC0_1_0					2025-11-17T16:46:13.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228894128	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Clarksburg	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.53367	-79.38196							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS48927927				CC0_1_0					2025-11-17T16:46:13.277Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228894461	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Clinton	Arkansas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.59148	-92.46046							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49026649				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228894579	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	27107 Winston-Salem	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.06097	-80.18407							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49052562				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228894623	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	30340 Atlanta	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.89282	-84.23984							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49060904				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228895019	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	39402 Hattiesburg	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	31.312281	-89.34333							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49146708				CC0_1_0					2025-11-17T16:46:13.278Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228895190	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Charlotte	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.227039	-80.843086							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49184050				CC0_1_0					2025-11-17T16:46:13.278Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228895352	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	39073 Florence	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.14879	-90.13489							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49219900				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228895514	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	30066 Marietta	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.02618	-84.5127							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49257793				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228895965	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Devereux	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.22204	-83.07347							2008-02-15	15	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49365633				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896081	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	38506 Cookeville	Tennessee	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.15141	-85.4537							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49396963				CC0_1_0					2025-11-17T16:46:13.278Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896199	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	23059 Glen Allen	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.71659	-77.52957							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49420063				CC0_1_0					2025-11-17T16:46:13.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896243	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	35967 Fort Payne	Alabama	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.445928	-85.714755							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49432980				CC0_1_0					2025-11-17T16:46:13.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896405	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	30536 Ellijay	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.694722	-84.482222							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49471653				CC0_1_0					2025-11-17T16:46:13.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896694	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	McCaysville	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.98618	-84.37132							2008-02-15	15	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49561697				CC0_1_0					2025-11-17T16:46:13.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896856	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	37830 Oak Ridge	Tennessee	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.020908	-84.257027							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49602033				CC0_1_0					2025-11-17T16:46:13.279Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228896900	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	28211 Charlotte	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.17003	-80.79593							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49613333				CC0_1_0					2025-11-17T16:46:13.279Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228897134	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	30096 Duluth	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.98611	-84.16479							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49668352				CC0_1_0					2025-11-17T16:46:13.280Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228897585	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Bloomington	Indiana	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.165352	-86.526398							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49795518				CC0_1_0					2025-11-17T16:46:13.280Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228897747	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	35243 Birmingham	Alabama	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.45161	-86.7517							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49837006				CC0_1_0					2025-11-17T16:46:13.280Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228897909	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Roanoke	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.270939	-79.94146							2008-02-15	15	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49880631				CC0_1_0					2025-11-17T16:46:13.280Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228898025	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	Springdale	Arkansas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.18678	-94.1288							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS49919630				CC0_1_0					2025-11-17T16:46:13.280Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228898476	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	47630 Newburgh	Indiana	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.96165	-87.39005							2008-02-16	16	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS50102097				CC0_1_0					2025-11-17T16:46:13.280Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228898520	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	18072 Pen Argyl	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.8369	-75.2584							2008-02-18	18	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS50123505				CC0_1_0					2025-11-17T16:46:13.280Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228898638	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	28025 Concord	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.38963	-80.55718							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS50217344				CC0_1_0					2025-11-17T16:46:13.281Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
228898971	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia sialis		SPECIES	Sialia sialis (Linnaeus, 1758)	Sialia sialis		US	01756 Mendon	Massachusetts	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	42.09564	-71.547516							2008-02-17	17	2	2008	2490941	2490941	OBSERVATION	CLO	GBBC	OBS50418907				CC0_1_0					2025-11-17T16:46:13.281Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145421347	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	02664 South Yarmouth	Massachusetts	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	41.6746	-70.1964							2006-02-17	17	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28650595				CC0_1_0					2025-11-17T16:45:55.412Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145421509	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	30134 Douglasville	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.75792	-84.7421							2006-02-17	17	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28669414				CC0_1_0					2025-11-17T16:45:55.412Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145421680	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	30606 Athens	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.950237	-83.42377							2006-02-17	17	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28690490				CC0_1_0					2025-11-17T16:45:55.412Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145421798	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	39305 Meridian	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.402363	-88.70355							2006-02-17	17	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28703178				CC0_1_0					2025-11-17T16:45:55.412Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145421842	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	75087 Rockwall	Texas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.9534	-96.4376							2006-02-17	17	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28708393				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145422076	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	30677 Watkinsville	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.794	-83.3617							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28737339				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145422120	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	Pittsburgh	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.44067	-79.99588							2006-02-17	17	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28743060				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145422238	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	64804 Joplin	Missouri	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.066338	-94.51071							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28754409				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145422571	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	Birdsboro	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.26449	-75.80404							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28791194				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145422689	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	08069 Penns Grove	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.718037	-75.46253							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28805147				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145422733	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	Cincinnati	Ohio	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.161961	-84.45684							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28810201				CC0_1_0					2025-11-17T16:45:55.413Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145423011	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	08312 Clayton	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.6695	-75.0861							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28840598				CC0_1_0					2025-11-17T16:45:55.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145423129	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	63011 Ballwin	Missouri	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.59854	-90.547745							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28853725				CC0_1_0					2025-11-17T16:45:55.414Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145423462	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	High Point	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.95574	-80.00536							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28886149				CC0_1_0					2025-11-17T16:45:55.414Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145423624	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	62902 Carbondale	Illinois	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.72144	-89.19165							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28905771				CC0_1_0					2025-11-17T16:45:55.415Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145424191	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	15601 Greensburg	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.3507	-79.5247							2006-02-18	18	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28971225				CC0_1_0					2025-11-17T16:45:55.415Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145424353	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	28105 Matthews	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.11947	-80.72318							2006-02-19	19	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS28987738				CC0_1_0					2025-11-17T16:45:55.415Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145424515	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	30677 Watkinsville	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.794	-83.3617							2006-02-19	19	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS29005033				CC0_1_0					2025-11-17T16:45:55.415Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
145424966	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryothorus	Thryothorus ludovicianus		SPECIES	Thryothorus ludovicianus (Latham, 1790)	Thryothorus ludovicianus		US	Schaghticoke	New York	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	42.90008	-73.58536							2006-02-19	19	2	2006	2493801	2493801	OBSERVATION	CLO	GBBC	OBS29055861				CC0_1_0					2025-11-17T16:45:55.416Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
64624409	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	29732 Rock Hill	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.969715	-81.060585							2002-02-16	16	2	2002	2482593	2482593	OBSERVATION	CLO	GBBC	OBS18140502				CC0_1_0					2025-11-17T16:46:25.835Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
